admin_old_district_name,admin_old_block_mandal_name,admin_village_code,admin_village_name,crop,health_category,sample_farms,labelled_farms,unknown_health_farms,healthy_farms,stressed_farms,diseased_farms,pest_farms,unhealthy_farms,avg_health_risk_score,avg_crop_height,avg_water_coverage,avg_irrigation_count,avg_expected_yield,avg_field_area_ha,total_sample_area_ha,unhealthy_pct_of_labelled,label_coverage_pct
NALGONDA,KATTANGOOR,0823013,Dugnevally,Cotton,Healthy,3,3,0,3,0,0,0,0,0.0,85.0,52.6667,3.6667,13.0,0.2106,0.6318,0.0,100.0
NALGONDA,KATTANGOOR,0823013,Dugnevally,Paddy,Healthy,4,4,0,4,0,0,0,0,0.0,71.75,88.25,4.5,17.25,0.1838,0.7352,0.0,100.0
NALGONDA,KATTANGOOR,0823013,Dugnevally,Paddy,Pests,1,1,0,0,0,0,1,1,0.9,95.0,89.0,6.0,15.0,0.0785,0.0785,100.0,100.0
NALGONDA,KATTANGOOR,0823014,Kattangoor,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,75.0,59.0,3.0,10.0,0.4308,0.4308,0.0,100.0
NALGONDA,KATTANGOOR,0823014,Kattangoor,Paddy,Diseased,2,2,0,0,0,2,0,2,0.8,74.0,88.5,4.0,17.0,0.1387,0.2773,100.0,100.0
NALGONDA,KATTANGOOR,0823014,Kattangoor,Paddy,Healthy,5,5,0,5,0,0,0,0,0.0,79.0,91.8,4.0,17.2,0.084,0.4202,0.0,100.0
NALGONDA,KATTANGOOR,0823015,Aiti Pamula,Paddy,Healthy,2,2,0,2,0,0,0,0,0.0,82.0,88.0,3.5,19.0,0.1192,0.2385,0.0,100.0
NALGONDA,KATTANGOOR,0823016,Ramachandrapuram,Paddy,Healthy,2,2,0,2,0,0,0,0,0.0,86.5,90.5,4.0,18.0,0.1274,0.2548,0.0,100.0
NALGONDA,KATTANGOOR,0823018,Bollepalle,Paddy,,1,0,1,0,0,0,0,0,,92.0,90.0,3.0,15.0,0.1214,0.1214,,0.0
NALGONDA,KATTANGOOR,0823018,Bollepalle,Paddy,Healthy,2,2,0,2,0,0,0,0,0.0,74.5,91.0,6.0,18.0,0.1467,0.2934,0.0,100.0
NALGONDA,KETHEPALLE,0825001,Ippala Gudem,Paddy,,11,0,11,0,0,0,0,0,,76.9091,90.1818,3.7273,17.0909,0.1544,1.6982,,0.0
NALGONDA,KETHEPALLE,0825002,Gudiwada,Cotton,,2,0,2,0,0,0,0,0,,93.5,52.0,5.0,13.5,0.2312,0.4625,,0.0
NALGONDA,KETHEPALLE,0825002,Gudiwada,Paddy,,15,0,15,0,0,0,0,0,,76.1333,89.0,4.6,16.8667,0.1649,2.4732,,0.0
NALGONDA,KETHEPALLE,0825003,Bopparam,Paddy,,19,0,19,0,0,0,0,0,,75.9474,92.0,4.2105,16.7368,0.1004,1.9077,,0.0
NALGONDA,KETHEPALLE,0825004,Kasangode,Paddy,,9,0,9,0,0,0,0,0,,77.7778,86.4444,4.3333,17.1111,0.108,0.9723,,0.0
NALGONDA,KETHEPALLE,0825005,Kethepalle,Cotton,,2,0,2,0,0,0,0,0,,103.0,51.5,2.5,12.5,0.2816,0.5632,,0.0
NALGONDA,KETHEPALLE,0825005,Kethepalle,Paddy,,24,0,24,0,0,0,0,0,,72.8333,91.8333,4.0833,17.2083,0.1615,3.8768,,0.0
NALGONDA,KETHEPALLE,0825006,Korla Pahad,Cotton,,1,0,1,0,0,0,0,0,,98.0,58.0,5.0,15.0,0.6097,0.6097,,0.0
NALGONDA,KETHEPALLE,0825006,Korla Pahad,Paddy,,8,0,8,0,0,0,0,0,,75.75,89.25,4.125,17.25,0.2026,1.6212,,0.0
NALGONDA,KETHEPALLE,0825007,Inpamula,Cotton,,2,0,2,0,0,0,0,0,,109.0,51.0,4.0,12.5,0.3808,0.7617,,0.0
NALGONDA,KETHEPALLE,0825007,Inpamula,Paddy,,2,0,2,0,0,0,0,0,,78.5,85.5,4.0,16.0,0.1868,0.3737,,0.0
NALGONDA,KETHEPALLE,0825008,Bonda Palem,Paddy,,6,0,6,0,0,0,0,0,,72.8333,89.1667,4.6667,17.3333,0.132,0.7917,,0.0
NALGONDA,KETHEPALLE,0825009,Cheruku Palle,Paddy,,11,0,11,0,0,0,0,0,,74.3636,90.0,4.4545,17.2727,0.1739,1.9129,,0.0
NALGONDA,KETHEPALLE,0825010,Thungathurthy,Paddy,,2,0,2,0,0,0,0,0,,74.0,82.0,4.0,17.0,0.181,0.3619,,0.0
NALGONDA,KETHEPALLE,0825011,Uppala Pahad,Paddy,,17,0,17,0,0,0,0,0,,74.0,90.1765,4.0,17.0,0.1209,2.0554,,0.0
NALGONDA,KETHEPALLE,0825012,Koppole,Paddy,,5,0,5,0,0,0,0,0,,74.0,90.0,4.0,17.0,0.1211,0.6054,,0.0
NALGONDA,MARRIGUDA,0837007,Namapur,Cotton,Diseased,1,1,0,0,0,1,0,1,0.8,99.0,45.0,5.0,11.0,0.6121,0.6121,100.0,100.0
NALGONDA,MARRIGUDA,0837007,Namapur,Cotton,Healthy,5,5,0,5,0,0,0,0,0.0,94.4,45.4,4.0,14.0,0.3076,1.538,0.0,100.0
NALGONDA,MARRIGUDA,0837007,Namapur,Cotton,Pests,2,2,0,0,0,0,2,2,0.9,95.5,52.5,4.0,12.5,0.1639,0.3278,100.0,100.0
NALGONDA,MARRIGUDA,0837008,Lankalapalle,Cotton,,3,0,3,0,0,0,0,0,,97.0,53.3333,3.3333,11.0,0.4726,1.4177,,0.0
NALGONDA,MARRIGUDA,0837009,Metichandapur,Cotton,,3,0,3,0,0,0,0,0,,82.3333,54.3333,4.3333,11.6667,0.863,2.5889,,0.0
NALGONDA,MARRIGUDA,0837009,Metichandapur,Cotton,Diseased,1,1,0,0,0,1,0,1,0.8,100.0,50.0,2.0,14.0,0.4417,0.4417,100.0,100.0
NALGONDA,MARRIGUDA,0837009,Metichandapur,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,100.0,54.0,4.0,15.0,0.6469,0.6469,0.0,100.0
NALGONDA,MARRIGUDA,0837009,Metichandapur,Cotton,Pests,1,1,0,0,0,0,1,1,0.9,111.0,57.0,3.0,10.0,0.5369,0.5369,100.0,100.0
NALGONDA,MARRIGUDA,0837011,Indurthi,Cotton,,2,0,2,0,0,0,0,0,,98.0,50.0,5.5,13.0,0.4365,0.8731,,0.0
NALGONDA,MARRIGUDA,0837011,Indurthi,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,109.0,55.0,4.0,12.0,0.4865,0.4865,0.0,100.0
NALGONDA,MARRIGUDA,0837012,Sarampet,Cotton,,1,0,1,0,0,0,0,0,,84.0,45.0,4.0,15.0,0.5819,0.5819,,0.0
NALGONDA,MARRIGUDA,0837013,Damera Bheeman Palle,Cotton,,2,0,2,0,0,0,0,0,,86.0,54.0,5.0,12.0,0.5172,1.0344,,0.0
NALGONDA,MARRIGUDA,0837015,Bhatla Palle,Cotton,,1,0,1,0,0,0,0,0,,98.0,52.0,4.0,13.0,0.3608,0.3608,,0.0
NALGONDA,MARRIGUDA,0837017,Kondur,Cotton,,1,0,1,0,0,0,0,0,,69.0,53.0,2.0,14.0,0.0795,0.0795,,0.0
NALGONDA,MIRYALAGUDA,0842003,Chillapuram,Paddy,Healthy,7,7,0,7,0,0,0,0,0.0,74.0,87.1429,4.0,17.0,0.1142,0.7991,0.0,100.0
NALGONDA,MIRYALAGUDA,0842005,Nandi Pahad (Rural),Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,74.0,91.0,4.0,17.0,0.2146,0.2146,0.0,100.0
NALGONDA,MIRYALAGUDA,0842007,Yadgarpalle,Paddy,Healthy,2,2,0,2,0,0,0,0,0.0,74.0,91.5,4.0,17.0,0.1152,0.2303,0.0,100.0
NALGONDA,MIRYALAGUDA,0842008,Vootla Palle,Paddy,Diseased,2,2,0,0,0,2,0,2,0.8,74.0,84.5,4.0,17.0,0.18,0.3599,100.0,100.0
NALGONDA,MIRYALAGUDA,0842008,Vootla Palle,Paddy,Healthy,2,2,0,2,0,0,0,0,0.0,74.0,89.0,4.0,17.0,0.0885,0.177,0.0,100.0
NALGONDA,MIRYALAGUDA,0842009,Takkellapahad,Paddy,Healthy,2,2,0,2,0,0,0,0,0.0,74.0,94.0,4.0,17.0,0.3861,0.7722,0.0,100.0
NALGONDA,MIRYALAGUDA,0842010,Tadkamalla,Paddy,Diseased,3,3,0,0,0,3,0,3,0.8,74.0,91.3333,4.0,17.0,0.1419,0.4257,100.0,100.0
NALGONDA,MIRYALAGUDA,0842010,Tadkamalla,Paddy,Healthy,7,7,0,7,0,0,0,0,0.0,74.0,85.2857,4.0,17.0,0.0911,0.638,0.0,100.0
NALGONDA,MIRYALAGUDA,0842012,Kalva Palle,Paddy,Diseased,1,1,0,0,0,1,0,1,0.8,74.0,94.0,4.0,17.0,0.1621,0.1621,100.0,100.0
NALGONDA,MIRYALAGUDA,0842012,Kalva Palle,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,74.0,87.0,4.0,17.0,0.1293,0.1293,0.0,100.0
NALGONDA,MIRYALAGUDA,0842013,Alagadapa,Paddy,Diseased,3,3,0,0,0,3,0,3,0.8,74.0,97.3333,4.0,17.0,0.1167,0.3501,100.0,100.0
NALGONDA,MIRYALAGUDA,0842013,Alagadapa,Paddy,Healthy,4,4,0,4,0,0,0,0,0.0,74.0,86.5,4.0,17.0,0.1151,0.4603,0.0,100.0
NALGONDA,MIRYALAGUDA,0842014,Rayanpalem,Paddy,Diseased,2,2,0,0,0,2,0,2,0.8,74.0,97.0,4.0,17.0,0.0755,0.151,100.0,100.0
NALGONDA,MIRYALAGUDA,0842014,Rayanpalem,Paddy,Healthy,9,9,0,9,0,0,0,0,0.0,74.0,90.3333,4.0,17.0,0.0797,0.7172,0.0,100.0
NALGONDA,MIRYALAGUDA,0842016,Rudraram,Paddy,Diseased,4,4,0,0,0,4,0,4,0.8,74.0,96.25,4.0,17.0,0.1039,0.4155,100.0,100.0
NALGONDA,MIRYALAGUDA,0842016,Rudraram,Paddy,Healthy,14,14,0,14,0,0,0,0,0.0,74.0,90.2143,4.0,17.0,0.0981,1.3727,0.0,100.0
NALGONDA,MIRYALAGUDA,0842017,Kothaguda,Paddy,Healthy,4,4,0,4,0,0,0,0,0.0,74.0,87.75,4.0,17.0,0.0557,0.2229,0.0,100.0
NALGONDA,MIRYALAGUDA,0842019,Gudur,Paddy,Healthy,2,2,0,2,0,0,0,0,0.0,74.0,94.0,4.0,17.0,0.1478,0.2955,0.0,100.0
NALGONDA,MIRYALAGUDA,0842023,Zaptiveerappaguda,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,74.0,98.0,4.0,17.0,0.0813,0.0813,0.0,100.0
NALGONDA,MIRYALAGUDA,0842024,Annaram,Paddy,Healthy,3,3,0,3,0,0,0,0,0.0,74.0,94.3333,4.0,17.0,0.0515,0.1544,0.0,100.0
NALGONDA,MUNUGODE,0835002,Kistapuram,Cotton,,2,0,2,0,0,0,0,0,,101.0,57.5,3.5,11.5,0.3486,0.6972,,0.0
NALGONDA,MUNUGODE,0835002,Kistapuram,Paddy,,3,0,3,0,0,0,0,0,,74.0,89.0,4.0,17.0,0.1265,0.3795,,0.0
NALGONDA,MUNUGODE,0835003,Ipparthy,Cotton,,1,0,1,0,0,0,0,0,,101.0,51.0,2.0,13.0,0.8431,0.8431,,0.0
NALGONDA,MUNUGODE,0835004,Palivela,Cotton,,2,0,2,0,0,0,0,0,,98.5,50.5,5.0,11.5,0.2393,0.4785,,0.0
NALGONDA,MUNUGODE,0835005,Vookondi,Cotton,,6,0,6,0,0,0,0,0,,92.0,52.5,4.5,15.3333,0.407,2.4422,,0.0
NALGONDA,MUNUGODE,0835005,Vookondi,Cotton,Diseased,1,1,0,0,0,1,0,1,0.8,95.0,52.0,4.0,10.0,0.364,0.364,100.0,100.0
NALGONDA,MUNUGODE,0835005,Vookondi,Paddy,,1,0,1,0,0,0,0,0,,81.0,91.0,3.0,22.0,0.2949,0.2949,,0.0
NALGONDA,MUNUGODE,0835006,Rathi Palle,Cotton,,1,0,1,0,0,0,0,0,,100.0,43.0,5.0,14.0,0.2428,0.2428,,0.0
NALGONDA,MUNUGODE,0835007,Pulipalpula,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,64.0,43.0,4.0,10.0,0.3041,0.3041,0.0,100.0
NALGONDA,MUNUGODE,0835008,Kalavalapalle,Paddy,,1,0,1,0,0,0,0,0,,57.0,91.0,3.0,16.0,0.215,0.215,,0.0
NALGONDA,MUNUGODE,0835008,Kalavalapalle,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,85.0,84.0,3.0,18.0,0.1236,0.1236,0.0,100.0
NALGONDA,MUNUGODE,0835009,Gudapur,Cotton,,1,0,1,0,0,0,0,0,,107.0,51.0,6.0,11.0,0.6656,0.6656,,0.0
NALGONDA,MUNUGODE,0835010,Jamasthanpalle,Cotton,,6,0,6,0,0,0,0,0,,96.3333,54.0,3.8333,14.0,1.1268,6.7608,,0.0
NALGONDA,MUNUGODE,0835010,Jamasthanpalle,Paddy,,4,0,4,0,0,0,0,0,,62.5,94.5,4.75,21.0,0.6329,2.5317,,0.0
NALGONDA,MUNUGODE,0835013,Cheekati Mamidi,Cotton,,22,0,22,0,0,0,0,0,,89.0455,49.2727,3.6364,11.9545,0.715,15.7303,,0.0
NALGONDA,MUNUGODE,0835014,Kompalle,Cotton,,5,0,5,0,0,0,0,0,,100.2,53.0,4.0,12.6,0.3471,1.7353,,0.0
NALGONDA,MUNUGODE,0835015,Chalmeda,Cotton,,1,0,1,0,0,0,0,0,,104.0,57.0,5.0,10.0,0.1069,0.1069,,0.0
NALGONDA,MUNUGODE,0835016,Velmakanne,Cotton,,1,0,1,0,0,0,0,0,,91.0,50.0,5.0,11.0,0.2353,0.2353,,0.0
NALGONDA,MUNUGODE,0835016,Velmakanne,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,103.0,58.0,5.0,15.0,0.4065,0.4065,0.0,100.0
NALGONDA,MUNUGODE,0835017,Marrigudem,Cotton,,1,0,1,0,0,0,0,0,,83.0,60.0,3.0,14.0,1.2941,1.2941,,0.0
NALGONDA,MUNUGODE,0835018,Kalwakuntla,Cotton,,4,0,4,0,0,0,0,0,,83.5,51.5,4.0,12.75,0.3857,1.5429,,0.0
NALGONDA,MUNUGODE,0835019,Cholledu,Cotton,,7,0,7,0,0,0,0,0,,94.0,47.5714,4.0,11.7143,0.2666,1.8661,,0.0
NALGONDA,MUNUGODE,0835020,Munugode,Cotton,,12,0,12,0,0,0,0,0,,92.0833,50.25,3.3333,12.4167,0.8045,9.6534,,0.0
NALGONDA,MUNUGODE,0835020,Munugode,Paddy,,3,0,3,0,0,0,0,0,,78.0,93.6667,4.0,20.3333,0.3292,0.9876,,0.0
NALGONDA,MUNUGODE,0835021,Solipuram,Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,93.5,54.5,6.0,12.5,0.9018,1.8035,0.0,100.0
NALGONDA,MUNUGODE,0835022,Koratikal,Cotton,,20,0,20,0,0,0,0,0,,89.0,51.55,4.05,13.4,0.5013,10.0266,,0.0
NALGONDA,MUNUGODE,0835022,Koratikal,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,109.0,46.0,6.0,14.0,1.2437,1.2437,0.0,100.0
NALGONDA,MUNUGODE,0835022,Koratikal,Paddy,,5,0,5,0,0,0,0,0,,81.0,89.2,4.2,19.6,0.3878,1.9388,,0.0
NALGONDA,MUNUGODE,0835022,Koratikal,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,82.0,100.0,6.0,18.0,0.127,0.127,0.0,100.0
NALGONDA,NAKREKAL,0824001,Ogode,Cotton,,1,0,1,0,0,0,0,0,,69.0,59.0,3.0,15.0,0.4923,0.4923,,0.0
NALGONDA,NAKREKAL,0824001,Ogode,Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,84.0,51.5,2.5,12.0,0.048,0.096,0.0,100.0
NALGONDA,NAKREKAL,0824001,Ogode,Paddy,,3,0,3,0,0,0,0,0,,73.6667,89.6667,5.0,16.6667,0.1091,0.3273,,0.0
NALGONDA,NAKREKAL,0824002,Vallabhapur,Paddy,,3,0,3,0,0,0,0,0,,75.3333,89.3333,4.3333,17.3333,0.1509,0.4528,,0.0
NALGONDA,NAKREKAL,0824003,Palem,Cotton,,2,0,2,0,0,0,0,0,,116.0,50.0,2.0,10.5,0.4335,0.867,,0.0
NALGONDA,NAKREKAL,0824003,Palem,Paddy,,2,0,2,0,0,0,0,0,,78.0,88.5,4.5,18.0,0.1416,0.2833,,0.0
NALGONDA,NAKREKAL,0824004,Nomula,Cotton,,5,0,5,0,0,0,0,0,,85.0,47.6,3.2,13.2,0.5631,2.8155,,0.0
NALGONDA,NAKREKAL,0824005,Kadaparthy,Cotton,,1,0,1,0,0,0,0,0,,60.0,56.0,3.0,14.0,0.8338,0.8338,,0.0
NALGONDA,NAKREKAL,0824005,Kadaparthy,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,102.0,51.0,4.0,13.0,0.7134,0.7134,0.0,100.0
NALGONDA,NAKREKAL,0824006,Adavi Bollaram,Cotton,,3,0,3,0,0,0,0,0,,85.3333,48.0,4.0,13.6667,0.2799,0.8396,,0.0
NALGONDA,NAKREKAL,0824009,Nakrekal,Cotton,,4,0,4,0,0,0,0,0,,105.25,45.5,3.75,11.5,1.114,4.4562,,0.0
NALGONDA,NAKREKAL,0824009,Nakrekal,Paddy,,1,0,1,0,0,0,0,0,,51.0,83.0,5.0,20.0,0.3253,0.3253,,0.0
NALGONDA,NAKREKAL,0824011,Tettekunta,Paddy,,1,0,1,0,0,0,0,0,,80.0,82.0,3.0,16.0,0.1396,0.1396,,0.0
NALGONDA,NAKREKAL,0824012,Mangali Palle,Cotton,,1,0,1,0,0,0,0,0,,101.0,59.0,4.0,17.0,0.7566,0.7566,,0.0
NALGONDA,NAKREKAL,0824012,Mangali Palle,Paddy,,3,0,3,0,0,0,0,0,,62.3333,93.3333,5.0,22.6667,0.9149,2.7447,,0.0
NALGONDA,NAKREKAL,0824013,Marrur,Paddy,,3,0,3,0,0,0,0,0,,72.3333,80.6667,3.6667,16.6667,0.1138,0.3414,,0.0
NALGONDA,NAKREKAL,0824014,Chandupatla,Paddy,,2,0,2,0,0,0,0,0,,73.0,90.5,4.5,18.0,0.132,0.2639,,0.0
NALGONDA,NAKREKAL,0824015,Mandalapur,Paddy,,4,0,4,0,0,0,0,0,,70.25,90.5,4.0,16.75,0.1089,0.4356,,0.0
NALGONDA,NAKREKAL,0824015,Mandalapur,Paddy,Diseased,1,1,0,0,0,1,0,1,0.8,74.0,89.0,4.0,17.0,0.1636,0.1636,100.0,100.0
NALGONDA,NAKREKAL,0824015,Mandalapur,Paddy,Healthy,3,3,0,3,0,0,0,0,0.0,81.0,84.3333,3.6667,17.3333,0.1483,0.4449,0.0,100.0
NALGONDA,NAKREKAL,0824016,Gorenkal Palle,Paddy,,2,0,2,0,0,0,0,0,,76.0,90.5,5.0,17.5,0.179,0.3579,,0.0
NALGONDA,NALGONDA,0834000,Nalgonda (M),Paddy,Healthy,3,3,0,3,0,0,0,0,0.0,70.6667,93.0,4.6667,17.0,0.1821,0.5463,0.0,100.0
NALGONDA,NALGONDA,0834001,Appaji Peta,Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,90.5,50.0,5.5,15.0,0.8231,1.6461,0.0,100.0
NALGONDA,NALGONDA,0834001,Appaji Peta,Cotton,Pests,1,1,0,0,0,0,1,1,0.9,89.0,48.0,5.0,12.0,0.7533,0.7533,100.0,100.0
NALGONDA,NALGONDA,0834001,Appaji Peta,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,63.0,95.0,5.0,19.0,0.1045,0.1045,0.0,100.0
NALGONDA,NALGONDA,0834002,Anneparthy,Cotton,Diseased,1,1,0,0,0,1,0,1,0.8,83.0,42.0,4.0,11.0,0.4348,0.4348,100.0,100.0
NALGONDA,NALGONDA,0834003,Cherlapalle,Paddy,Diseased,1,1,0,0,0,1,0,1,0.8,79.0,100.0,3.0,17.0,0.2253,0.2253,100.0,100.0
NALGONDA,NALGONDA,0834003,Cherlapalle,Paddy,Healthy,6,6,0,6,0,0,0,0,0.0,70.0,91.8333,3.5,18.1667,0.1687,1.012,0.0,100.0
NALGONDA,NALGONDA,0834005,Dandampalle,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,64.0,48.0,5.0,14.0,0.3002,0.3002,0.0,100.0
NALGONDA,NALGONDA,0834005,Dandampalle,Paddy,Healthy,5,5,0,5,0,0,0,0,0.0,68.8,88.0,3.8,17.4,0.2157,1.0787,0.0,100.0
NALGONDA,NALGONDA,0834006,Chandan Palle,Cotton,Healthy,3,3,0,3,0,0,0,0,0.0,84.6667,51.0,4.6667,13.3333,0.537,1.6109,0.0,100.0
NALGONDA,NALGONDA,0834006,Chandan Palle,Cotton,Stressed,1,1,0,0,1,0,0,1,0.5,81.0,58.0,5.0,14.0,1.1991,1.1991,100.0,100.0
NALGONDA,NALGONDA,0834006,Chandan Palle,Paddy,Diseased,1,1,0,0,0,1,0,1,0.8,100.0,88.0,6.0,16.0,0.4194,0.4194,100.0,100.0
NALGONDA,NALGONDA,0834006,Chandan Palle,Paddy,Healthy,7,7,0,7,0,0,0,0,0.0,74.0,91.4286,4.0,17.0,0.2279,1.5954,0.0,100.0
NALGONDA,NALGONDA,0834006,Chandan Palle,Paddy,Stressed,1,1,0,0,1,0,0,1,0.5,55.0,88.0,4.0,22.0,1.3552,1.3552,100.0,100.0
NALGONDA,NALGONDA,0834007,Panagallu (Rural),Cotton,Pests,1,1,0,0,0,0,1,1,0.9,85.0,43.0,3.0,12.0,1.7903,1.7903,100.0,100.0
NALGONDA,NALGONDA,0834007,Panagallu (Rural),Paddy,Diseased,1,1,0,0,0,1,0,1,0.8,51.0,84.0,3.0,20.0,0.1688,0.1688,100.0,100.0
NALGONDA,NALGONDA,0834007,Panagallu (Rural),Paddy,Healthy,10,10,0,10,0,0,0,0,0.0,82.8,89.2,4.9,17.9,0.2605,2.6048,0.0,100.0
NALGONDA,NALGONDA,0834008,Marriguda,Paddy,Diseased,1,1,0,0,0,1,0,1,0.8,66.0,81.0,5.0,17.0,0.0842,0.0842,100.0,100.0
NALGONDA,NALGONDA,0834008,Marriguda,Paddy,Healthy,8,8,0,8,0,0,0,0,0.0,71.75,91.0,5.25,18.375,0.0955,0.7636,0.0,100.0
NALGONDA,NALGONDA,0834009,Budharam,Paddy,Healthy,2,2,0,2,0,0,0,0,0.0,65.5,90.5,4.0,18.5,0.1672,0.3344,0.0,100.0
NALGONDA,NALGONDA,0834010,Kanchanpalle,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,63.0,43.0,5.0,10.0,0.6296,0.6296,0.0,100.0
NALGONDA,NALGONDA,0834010,Kanchanpalle,Paddy,Healthy,5,5,0,5,0,0,0,0,0.0,80.0,88.6,4.6,16.8,0.086,0.4298,0.0,100.0
NALGONDA,NALGONDA,0834011,K.Kondaram,Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,89.5,47.5,3.5,11.5,0.5348,1.0695,0.0,100.0
NALGONDA,NALGONDA,0834013,M.Domalapalle,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,83.0,84.0,5.0,17.0,0.0893,0.0893,0.0,100.0
NALGONDA,NALGONDA,0834014,Narsing Batla,Paddy,Healthy,3,3,0,3,0,0,0,0,0.0,80.3333,89.0,5.0,16.3333,0.2477,0.7432,0.0,100.0
NALGONDA,NALGONDA,0834015,Khudavanpur,Paddy,Healthy,2,2,0,2,0,0,0,0,0.0,63.0,82.5,4.5,17.0,0.2171,0.4343,0.0,100.0
NALGONDA,NALGONDA,0834017,Gundlapalle,Paddy,Healthy,3,3,0,3,0,0,0,0,0.0,76.6667,91.3333,4.3333,18.6667,0.1654,0.4962,0.0,100.0
NALGONDA,NALGONDA,0834022,G.K.Annaram,Paddy,Diseased,1,1,0,0,0,1,0,1,0.8,100.0,95.0,4.0,15.0,0.1188,0.1188,100.0,100.0
NALGONDA,NALGONDA,0834022,G.K.Annaram,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,88.0,82.0,3.0,17.0,0.3297,0.3297,0.0,100.0
NALGONDA,NALGONDA,0834023,Medla Duppala Palle,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,52.0,98.0,6.0,17.0,0.1088,0.1088,0.0,100.0
NALGONDA,NALGONDA,0834026,Rasoolpur,Groundnut,Healthy,1,1,0,1,0,0,0,0,0.0,22.0,37.0,1.0,9.0,1.6238,1.6238,0.0,100.0
NALGONDA,NALGONDA,0834026,Rasoolpur,Paddy,Healthy,3,3,0,3,0,0,0,0,0.0,78.3333,90.3333,4.3333,17.6667,0.1815,0.5446,0.0,100.0
NALGONDA,NALGONDA,0834027,Musham Palle,Paddy,Healthy,2,2,0,2,0,0,0,0,0.0,65.5,97.0,3.5,16.5,0.1148,0.2295,0.0,100.0
NALGONDA,NAMPALLE,0855001,Hydelapur,Cotton,,4,0,4,0,0,0,0,0,,97.75,42.5,4.25,13.5,0.3474,1.3896,,0.0
NALGONDA,NAMPALLE,0855002,Swamulavari  Lingotam,Cotton,,7,0,7,0,0,0,0,0,,106.4286,51.4286,4.1429,12.0,0.2964,2.0745,,0.0
NALGONDA,NAMPALLE,0855004,Damera,Cotton,,4,0,4,0,0,0,0,0,,92.75,52.75,5.25,13.0,0.3196,1.2783,,0.0
NALGONDA,NAMPALLE,0855009,Mohamadapur,Cotton,,2,0,2,0,0,0,0,0,,83.5,53.0,5.0,14.0,0.8977,1.7953,,0.0
NALGONDA,NAMPALLE,0855010,Peddapur,Cotton,,6,0,6,0,0,0,0,0,,82.8333,48.3333,4.0,12.5,0.8443,5.0656,,0.0
NALGONDA,NAMPALLE,0855011,Nampalle,Cotton,,3,0,3,0,0,0,0,0,,92.3333,48.6667,5.3333,12.3333,0.6276,1.8828,,0.0
NALGONDA,NAMPALLE,0855012,Chittam Pahad,Cotton,,1,0,1,0,0,0,0,0,,93.0,56.0,5.0,14.0,0.1335,0.1335,,0.0
NALGONDA,NAMPALLE,0855013,Vadde Palle,Cotton,,3,0,3,0,0,0,0,0,,91.6667,53.0,4.6667,11.6667,0.4876,1.4628,,0.0
NALGONDA,NAMPALLE,0855016,Tirumalagiri,Cotton,,2,0,2,0,0,0,0,0,,91.5,51.0,2.5,10.5,0.4707,0.9414,,0.0
NALGONDA,NAMPALLE,0855018,Ghatlamallapalle,Cotton,,2,0,2,0,0,0,0,0,,113.5,42.5,5.5,12.5,0.7026,1.4052,,0.0
NALGONDA,NAMPALLE,0855021,Pasnoor,Cotton,,1,0,1,0,0,0,0,0,,108.0,47.0,3.0,13.0,0.4375,0.4375,,0.0
NALGONDA,NAMPALLE,0855022,Sharabhapur,Paddy,,1,0,1,0,0,0,0,0,,61.0,86.0,5.0,20.0,0.033,0.033,,0.0
NALGONDA,NAMPALLE,0855023,Fakirpur,Paddy,,1,0,1,0,0,0,0,0,,83.0,93.0,3.0,19.0,0.0816,0.0816,,0.0
NALGONDA,NAMPALLE,0855024,Rebelli,Paddy,,1,0,1,0,0,0,0,0,,84.0,100.0,5.0,18.0,0.0692,0.0692,,0.0
NALGONDA,NAMPALLE,0855025,Bandathimmapur,Cotton,,3,0,3,0,0,0,0,0,,87.0,53.0,4.3333,11.0,0.8653,2.5958,,0.0
NALGONDA,NAMPALLE,0855027,Deveth Palle,Cotton,,1,0,1,0,0,0,0,0,,98.0,40.0,2.0,13.0,1.3056,1.3056,,0.0
NALGONDA,NAMPALLE,0855027,Deveth Palle,Paddy,,1,0,1,0,0,0,0,0,,74.0,94.0,3.0,20.0,0.0219,0.0219,,0.0
