admin_old_district_code,admin_old_district_name,admin_old_block_mandal_code,admin_old_block_mandal_name,admin_village_code,admin_village_name,sample_farms,labelled_farms,unknown_health_farms,healthy_farms,stressed_farms,diseased_farms,pest_farms,unhealthy_farms,avg_health_risk_score,avg_crop_height,avg_water_coverage,avg_irrigation_count,avg_expected_yield,avg_field_area_ha,total_sample_area_ha,unhealthy_pct_of_labelled,label_coverage_pct,primary_sample_crop,primary_crop_sample_farms,dominant_health_status,dominant_status_labelled_farms,dashboard_risk_class
1,ADILABAD,121,NIRMAL,0121034,Jafrapur,1,1,0,1,0,0,0,0,0.0,156.0,50.0,2.0,25.0,0.1488,0.1488,0.0,100.0,Maize,1,Healthy,1,Low
1,ADILABAD,121,NIRMAL,0121036,Soan,1,1,0,0,0,1,0,1,0.8,228.0,54.0,5.0,20.0,0.0998,0.0998,100.0,100.0,Maize,1,Diseased,1,Very High
1,ADILABAD,121,NIRMAL,0121040,Lolam,1,1,0,0,0,1,0,1,0.8,181.0,53.0,5.0,23.0,0.05,0.05,100.0,100.0,Maize,1,Diseased,1,Very High
1,ADILABAD,122,LAXMANCHANDA,0122001,Waddyal,2,2,0,2,0,0,0,0,0.0,179.5,51.0,4.0,20.5,0.1388,0.2776,0.0,100.0,Maize,2,Healthy,2,Low
1,ADILABAD,122,LAXMANCHANDA,0122002,Kankapur,11,11,0,9,1,0,1,2,0.1273,121.4545,54.3636,4.5455,20.5455,0.5205,5.7254,18.181818181818183,100.0,Cotton,5,Healthy,9,Low
1,ADILABAD,122,LAXMANCHANDA,0122003,Narsapur,5,5,0,3,1,0,1,2,0.28,153.6,64.8,4.6,26.4,0.376,1.8798,40.0,100.0,Maize,3,Healthy,3,Moderate
1,ADILABAD,122,LAXMANCHANDA,0122004,Boregaon,1,1,0,1,0,0,0,0,0.0,95.0,98.0,6.0,23.0,0.0508,0.0508,0.0,100.0,Paddy,1,Healthy,1,Low
1,ADILABAD,122,LAXMANCHANDA,0122005,Babapur,1,1,0,1,0,0,0,0,0.0,220.0,50.0,3.0,24.0,0.0527,0.0527,0.0,100.0,Maize,1,Healthy,1,Low
1,ADILABAD,122,LAXMANCHANDA,0122006,Thirpalle,3,3,0,2,0,1,0,1,0.2667,200.0,54.0,2.6667,23.3333,0.2089,0.6268,33.33333333333333,100.0,Maize,3,Healthy,2,Moderate
1,ADILABAD,122,LAXMANCHANDA,0122008,Peechara,1,1,0,1,0,0,0,0,0.0,197.0,40.0,2.0,22.0,0.2313,0.2313,0.0,100.0,Maize,1,Healthy,1,Low
1,ADILABAD,122,LAXMANCHANDA,0122012,Kuchanpalle,1,1,0,0,0,1,0,1,0.8,231.0,49.0,4.0,20.0,0.1723,0.1723,100.0,100.0,Maize,1,Diseased,1,Very High
1,ADILABAD,122,LAXMANCHANDA,0122013,Dharmaram,2,2,0,2,0,0,0,0,0.0,161.5,53.0,3.0,24.0,0.1415,0.283,0.0,100.0,Maize,2,Healthy,2,Low
1,ADILABAD,122,LAXMANCHANDA,0122014,Parpalle,8,8,0,8,0,0,0,0,0.0,168.125,46.75,3.625,22.5,0.2881,2.3047,0.0,100.0,Maize,8,Healthy,8,Low
1,ADILABAD,122,LAXMANCHANDA,0122016,Machapur,1,1,0,1,0,0,0,0,0.0,115.0,56.0,3.0,24.0,0.201,0.201,0.0,100.0,Maize,1,Healthy,1,Low
1,ADILABAD,122,LAXMANCHANDA,0122017,Munipalle,11,11,0,9,1,0,1,2,0.1273,173.6364,49.2727,3.8182,23.0,0.3429,3.7722,18.181818181818183,100.0,Maize,11,Healthy,9,Low
1,ADILABAD,122,LAXMANCHANDA,0122018,Chamanpalle,3,3,0,3,0,0,0,0,0.0,195.0,47.0,3.3333,23.6667,0.3065,0.9195,0.0,100.0,Maize,3,Healthy,3,Low
1,ADILABAD,122,LAXMANCHANDA,0122019,Chintalchanda,13,13,0,10,0,1,2,3,0.2,180.3846,53.6154,3.7692,22.4615,0.3138,4.08,23.07692307692308,100.0,Maize,13,Healthy,10,Low
1,ADILABAD,123,MAMDA,0123009,Parimandal,3,3,0,2,0,0,1,1,0.3,107.6667,53.0,4.6667,17.3333,0.58,1.74,33.33333333333333,100.0,Cotton,2,Healthy,2,Moderate
1,ADILABAD,123,MAMDA,0123011,Lingapur,1,1,0,1,0,0,0,0,0.0,246.0,53.0,5.0,26.0,0.228,0.228,0.0,100.0,Maize,1,Healthy,1,Low
1,ADILABAD,123,MAMDA,0123012,Raidhari,6,6,0,6,0,0,0,0,0.0,145.5,60.1667,3.8333,21.8333,0.3099,1.8595,0.0,100.0,Maize,4,Healthy,6,Low
1,ADILABAD,123,MAMDA,0123015,Dimmadurthy,1,1,0,0,0,1,0,1,0.8,84.0,55.0,5.0,11.0,0.0481,0.0481,100.0,100.0,Cotton,1,Diseased,1,Very High
1,ADILABAD,123,MAMDA,0123019,Mamda,17,17,0,14,3,0,0,3,0.0882,162.8235,50.5882,3.4706,22.9412,0.2955,5.024,17.647058823529413,100.0,Maize,17,Healthy,14,Low
1,ADILABAD,123,MAMDA,0123020,Mondepalle,12,12,0,10,0,1,1,2,0.1417,155.0,47.25,3.3333,19.8333,0.4474,5.3685,16.666666666666664,100.0,Maize,8,Healthy,10,Low
1,ADILABAD,123,MAMDA,0123021,Kotha Lingampalle (R.C),3,3,0,3,0,0,0,0,0.0,119.0,66.0,4.3333,23.0,0.2299,0.6897,0.0,100.0,Maize,2,Healthy,3,Low
1,ADILABAD,123,MAMDA,0123022,Koratikal,6,6,0,6,0,0,0,0,0.0,192.0,51.6667,2.6667,22.5,0.3201,1.9206,0.0,100.0,Maize,6,Healthy,6,Low
1,ADILABAD,123,MAMDA,0123F01,FOREST,2,2,0,2,0,0,0,0,0.0,103.5,50.0,3.0,28.0,0.0939,0.1878,0.0,100.0,Maize,2,Healthy,2,Low
1,ADILABAD,124,KHANAPUR,0124F01,FOREST,1,1,0,0,0,0,1,1,0.9,116.0,45.0,3.0,13.0,0.3442,0.3442,100.0,100.0,Cotton,1,Pests,1,Very High
1,ADILABAD,126,UTNOOR,0126001,Chintakarra,2,2,0,2,0,0,0,0,0.0,91.0,44.0,4.5,12.0,0.334,0.6679,0.0,100.0,Cotton,2,Healthy,2,Low
1,ADILABAD,126,UTNOOR,0126003,Ghatti,7,7,0,4,1,1,1,3,0.3143,93.4286,51.2857,3.7143,14.7143,0.383,2.681,42.85714285714285,100.0,Cotton,7,Healthy,4,Moderate
1,ADILABAD,126,UTNOOR,0126004,Wadoni,4,4,0,3,0,0,1,1,0.225,84.5,41.25,4.0,13.25,0.4956,1.9824,25.0,100.0,Cotton,3,Healthy,3,Moderate
1,ADILABAD,126,UTNOOR,0126005,Chandur,3,2,1,1,0,0,1,1,0.45,90.0,46.3333,3.6667,12.3333,0.3151,0.9453,50.0,66.67,Cotton,2,Healthy,1,Moderate
1,ADILABAD,126,UTNOOR,0126006,Hasnapur,5,5,0,5,0,0,0,0,0.0,100.6,45.2,3.6,10.4,0.6349,3.1744,0.0,100.0,Cotton,4,Healthy,5,Low
1,ADILABAD,126,UTNOOR,0126007,Yenka,40,40,0,31,2,4,3,9,0.1725,81.525,43.3,2.875,11.575,0.5262,21.0485,22.5,100.0,Cotton,20,Healthy,31,Low
1,ADILABAD,126,UTNOOR,0126008,Umri,15,15,0,13,0,0,2,2,0.12,96.1333,51.6,3.8667,15.0,0.5053,7.5798,13.333333333333334,100.0,Cotton,14,Healthy,13,Low
1,ADILABAD,126,UTNOOR,0126009,Narsapur (Khurd),6,6,0,4,1,1,0,2,0.2167,75.0,50.3333,3.5,12.3333,0.4344,2.6063,33.33333333333333,100.0,Cotton,6,Healthy,4,Moderate
1,ADILABAD,126,UTNOOR,0126010,Sakhera,42,42,0,32,2,3,5,10,0.1881,92.3095,50.0476,4.2143,13.2143,0.7043,29.5787,23.809523809523807,100.0,Cotton,39,Healthy,32,Low
1,ADILABAD,126,UTNOOR,0126011,Andholi,35,35,0,31,1,0,3,4,0.0914,103.5143,49.7143,3.8,15.2286,0.5856,20.4957,11.428571428571429,100.0,Cotton,24,Healthy,31,Low
1,ADILABAD,126,UTNOOR,0126012,Pulimadgu,38,38,0,33,2,1,2,5,0.0947,101.1842,49.8421,4.0263,15.2895,0.5845,22.2101,13.157894736842104,100.0,Cotton,34,Healthy,33,Low
1,ADILABAD,126,UTNOOR,0126013,Yenda,41,41,0,36,2,2,1,5,0.0854,110.3415,49.7073,3.4634,15.4634,0.5601,22.9641,12.195121951219512,100.0,Cotton,27,Healthy,36,Low
1,ADILABAD,126,UTNOOR,0126014,Shampur,50,50,0,43,3,1,3,7,0.1,93.28,48.7,3.64,14.44,0.6177,30.8832,14.000000000000002,100.0,Cotton,32,Healthy,43,Low
1,ADILABAD,126,UTNOOR,0126015,Salewada (Buzurg),34,34,0,30,1,2,1,4,0.0882,95.8824,45.3529,3.2647,12.9706,0.5259,17.8814,11.76470588235294,100.0,Cotton,21,Healthy,30,Low
1,ADILABAD,126,UTNOOR,0126016,Salewada (Khurd),31,31,0,25,2,2,2,6,0.1419,110.5484,48.129,3.7742,14.3548,0.4496,13.9391,19.35483870967742,100.0,Cotton,20,Healthy,25,Low
1,ADILABAD,126,UTNOOR,0126019,Wadgalpur (Buzurg),53,53,0,42,0,5,6,11,0.1774,102.566,45.8679,3.566,14.3208,0.4953,26.2513,20.75471698113208,100.0,Cotton,39,Healthy,42,Low
1,ADILABAD,126,UTNOOR,0126020,Tandra,5,5,0,5,0,0,0,0,0.0,88.6,45.4,2.4,12.6,0.4551,2.2754,0.0,100.0,Cotton,4,Healthy,5,Low
1,ADILABAD,126,UTNOOR,0126021,Luxettipet,4,4,0,4,0,0,0,0,0.0,98.0,51.5,4.25,12.25,1.0547,4.2186,0.0,100.0,Cotton,4,Healthy,4,Low
1,ADILABAD,126,UTNOOR,0126022,Nagapur,28,28,0,23,3,1,1,5,0.1143,79.6429,41.1071,2.5357,12.0357,0.6165,17.2619,17.857142857142858,100.0,Red Gram,14,Healthy,23,Low
1,ADILABAD,126,UTNOOR,0126024,Ramlingampet,1,1,0,1,0,0,0,0,0.0,64.0,60.0,5.0,12.0,0.2922,0.2922,0.0,100.0,Cotton,1,Healthy,1,Low
1,ADILABAD,126,UTNOOR,0126025,Durgapur,21,21,0,15,4,2,0,6,0.1714,94.7619,47.7143,3.8571,12.2857,0.7474,15.6947,28.57142857142857,100.0,Cotton,16,Healthy,15,Low
1,ADILABAD,126,UTNOOR,0126028,Gangamapet,2,2,0,2,0,0,0,0,0.0,71.0,87.5,4.0,22.0,0.1707,0.3415,0.0,100.0,Paddy,2,Healthy,2,Low
1,ADILABAD,126,UTNOOR,0126029,Utnur,3,3,0,2,1,0,0,1,0.1667,86.6667,91.6667,4.0,22.0,0.5166,1.5497,33.33333333333333,100.0,Paddy,3,Healthy,2,Low
1,ADILABAD,126,UTNOOR,0126030,Gangapur,18,18,0,13,2,2,1,5,0.1944,78.8889,70.4444,3.7778,15.1111,0.3128,5.63,27.77777777777778,100.0,Paddy,10,Healthy,13,Low
1,ADILABAD,126,UTNOOR,0126031,Kamnipet,1,1,0,1,0,0,0,0,0.0,110.0,42.0,2.0,14.0,0.7858,0.7858,0.0,100.0,Cotton,1,Healthy,1,Low
1,ADILABAD,126,UTNOOR,0126032,Heerapur,15,15,0,13,0,1,1,2,0.1133,99.0,49.4667,4.4,14.2,0.7738,11.6068,13.333333333333334,100.0,Cotton,13,Healthy,13,Low
1,ADILABAD,126,UTNOOR,0126F01,FOREST,8,8,0,5,0,0,3,3,0.3375,84.5,49.125,3.25,11.875,0.4429,3.543,37.5,100.0,Cotton,7,Healthy,5,Moderate
2,NIZAMABAD,235,BHIKNOOR,0235015,Mallupalle,1,1,0,1,0,0,0,0,0.0,230.0,56.0,3.0,25.0,0.1352,0.1352,0.0,100.0,Maize,1,Healthy,1,Low
2,NIZAMABAD,235,BHIKNOOR,0235018,Isannapalle,2,2,0,2,0,0,0,0,0.0,99.0,73.5,5.0,27.0,0.226,0.452,0.0,100.0,Maize,1,Healthy,2,Low
2,NIZAMABAD,235,BHIKNOOR,0235019,Bhagirathipalle,1,1,0,1,0,0,0,0,0.0,61.0,85.0,5.0,23.0,0.3191,0.3191,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,406,SHANKARAMPET[A],0406001,Tenkati,3,3,0,3,0,0,0,0,0.0,104.0,44.6667,5.0,12.3333,0.0416,0.1247,0.0,100.0,Cotton,3,Healthy,3,Low
4,MEDAK,406,SHANKARAMPET[A],0406002,Chintal Lakshmapur,7,7,0,7,0,0,0,0,0.0,81.4286,49.5714,4.5714,12.7143,0.1115,0.7806,0.0,100.0,Cotton,7,Healthy,7,Low
4,MEDAK,406,SHANKARAMPET[A],0406003,Jambikunta,5,2,3,2,0,0,0,0,0.0,74.4,53.6,3.8,11.6,0.1155,0.5773,0.0,40.0,Cotton,5,Healthy,2,Low
4,MEDAK,406,SHANKARAMPET[A],0406004,Cheelapalle,15,15,0,13,2,0,0,2,0.0667,89.2,48.6667,3.8667,13.0,0.1863,2.7949,13.333333333333334,100.0,Cotton,15,Healthy,13,Low
4,MEDAK,406,SHANKARAMPET[A],0406005,Uthloor,27,27,0,24,0,1,2,3,0.0963,95.5926,48.8889,4.7037,12.5926,0.16,4.3204,11.11111111111111,100.0,Cotton,27,Healthy,24,Low
4,MEDAK,406,SHANKARAMPET[A],0406006,Narayanapalle,2,2,0,2,0,0,0,0,0.0,112.5,43.5,3.0,11.0,0.293,0.586,0.0,100.0,Cotton,2,Healthy,2,Low
4,MEDAK,406,SHANKARAMPET[A],0406014,Marshetpalle,2,2,0,2,0,0,0,0,0.0,87.5,52.5,2.0,14.0,0.2692,0.5384,0.0,100.0,Cotton,2,Healthy,2,Low
4,MEDAK,406,SHANKARAMPET[A],0406015,Musapet,1,1,0,0,0,0,1,1,0.9,77.0,51.0,5.0,12.0,0.1339,0.1339,100.0,100.0,Cotton,1,Pests,1,Very High
4,MEDAK,406,SHANKARAMPET[A],0406016,Kollapalle,2,2,0,1,0,0,1,1,0.45,95.0,44.5,2.0,11.0,0.0334,0.0669,50.0,100.0,Cotton,2,Healthy,1,Moderate
4,MEDAK,406,SHANKARAMPET[A],0406018,Thirumalapur,2,2,0,2,0,0,0,0,0.0,97.5,51.5,4.0,11.5,0.1745,0.349,0.0,100.0,Cotton,2,Healthy,2,Low
4,MEDAK,406,SHANKARAMPET[A],0406019,Kamalapur,1,1,0,1,0,0,0,0,0.0,101.0,54.0,3.0,15.0,0.0403,0.0403,0.0,100.0,Cotton,1,Healthy,1,Low
4,MEDAK,406,SHANKARAMPET[A],0406024,Maktha Lakshmapur,9,9,0,9,0,0,0,0,0.0,89.5556,47.2222,4.0,12.7778,0.1735,1.5616,0.0,100.0,Cotton,9,Healthy,9,Low
4,MEDAK,406,SHANKARAMPET[A],0406025,Burugupalle,8,8,0,6,1,1,0,2,0.1625,94.625,47.5,3.625,12.0,0.2369,1.8951,25.0,100.0,Cotton,8,Healthy,6,Low
4,MEDAK,406,SHANKARAMPET[A],0406999,Nizamsagar Project,10,10,0,8,1,1,0,2,0.13,93.3,53.7,4.2,12.6,0.1319,1.3192,20.0,100.0,Cotton,10,Healthy,8,Low
4,MEDAK,407,ALLADURG,0407001,Alladurg,7,7,0,6,0,0,1,1,0.1286,96.2857,49.0,4.0,12.7143,0.31,2.1699,14.285714285714285,100.0,Cotton,7,Healthy,6,Low
4,MEDAK,407,ALLADURG,0407003,Mupparam,6,6,0,6,0,0,0,0,0.0,87.0,50.6667,4.1667,12.6667,0.3683,2.2101,0.0,100.0,Cotton,6,Healthy,6,Low
4,MEDAK,407,ALLADURG,0407004,Mahammadapur,6,6,0,5,0,1,0,1,0.1333,103.3333,53.5,3.6667,13.0,0.2082,1.2492,16.666666666666664,100.0,Cotton,6,Healthy,5,Low
4,MEDAK,407,ALLADURG,0407005,Chilever,13,13,0,10,1,2,0,3,0.1615,83.0769,48.3846,3.9231,12.1538,0.3119,4.0541,23.07692307692308,100.0,Cotton,13,Healthy,10,Low
4,MEDAK,407,ALLADURG,0407006,Muslapur,2,2,0,1,1,0,0,1,0.25,108.5,56.0,4.5,11.5,0.1029,0.2058,50.0,100.0,Cotton,2,Healthy,1,Moderate
4,MEDAK,407,ALLADURG,0407007,Bhahirandibba,1,1,0,1,0,0,0,0,0.0,68.0,51.0,3.0,13.0,0.1509,0.1509,0.0,100.0,Cotton,1,Healthy,1,Low
4,MEDAK,407,ALLADURG,0407010,Gadipeddapur,17,15,2,9,1,3,2,6,0.3133,89.4118,50.3529,4.2941,12.2941,0.1699,2.8891,40.0,88.24,Cotton,17,Healthy,9,Moderate
4,MEDAK,408,TEKMAL,0408014,Bodmatpalle,10,2,8,1,0,1,0,1,0.4,90.8,47.9,4.6,13.0,0.1662,1.6623,50.0,20.0,Cotton,10,Diseased,1,Moderate
4,MEDAK,410,KULCHARAM,0410001,Chinnaghanpur,7,7,0,4,0,2,1,3,0.3571,63.7143,90.5714,4.5714,17.4286,0.0567,0.3971,42.85714285714285,100.0,Paddy,7,Healthy,4,Moderate
4,MEDAK,410,KULCHARAM,0410003,Pothamsettipalle,1,1,0,1,0,0,0,0,0.0,84.0,80.0,6.0,15.0,0.0955,0.0955,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,410,KULCHARAM,0410008,Kongode,3,3,0,3,0,0,0,0,0.0,71.6667,94.3333,5.3333,16.6667,0.084,0.2521,0.0,100.0,Paddy,3,Healthy,3,Low
4,MEDAK,410,KULCHARAM,0410009,Pothireddipalle,2,2,0,2,0,0,0,0,0.0,55.0,83.5,3.5,19.5,0.0365,0.0729,0.0,100.0,Paddy,2,Healthy,2,Low
4,MEDAK,410,KULCHARAM,0410012,Kulcharam,4,4,0,3,0,1,0,1,0.2,67.75,89.25,3.5,16.75,0.0304,0.1215,25.0,100.0,Paddy,4,Healthy,3,Low
4,MEDAK,410,KULCHARAM,0410013,Serivariguntham,3,3,0,3,0,0,0,0,0.0,74.0,91.0,4.6667,16.6667,0.0645,0.1936,0.0,100.0,Paddy,3,Healthy,3,Low
4,MEDAK,410,KULCHARAM,0410014,Variguntham,2,2,0,2,0,0,0,0,0.0,57.5,92.5,3.5,17.5,0.055,0.1099,0.0,100.0,Paddy,2,Healthy,2,Low
4,MEDAK,410,KULCHARAM,0410015,Sangaipet,2,2,0,1,1,0,0,1,0.25,67.0,91.0,6.0,17.0,0.0316,0.0632,50.0,100.0,Paddy,2,Healthy,1,Moderate
4,MEDAK,410,KULCHARAM,0410016,Rangampet,1,1,0,1,0,0,0,0,0.0,63.0,100.0,6.0,18.0,0.0505,0.0505,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,410,KULCHARAM,0410018,Paithara,1,1,0,1,0,0,0,0,0.0,53.0,93.0,3.0,19.0,0.0378,0.0378,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,410,KULCHARAM,0410021,Yenigandla,6,6,0,5,0,1,0,1,0.1333,65.8333,79.0,5.3333,15.1667,0.2165,1.2989,16.666666666666664,100.0,Paddy,4,Healthy,5,Low
4,MEDAK,411,MEDAK,0411004,Thimmaipalle,3,3,0,3,0,0,0,0,0.0,72.0,88.6667,3.6667,18.0,0.1888,0.5664,0.0,100.0,Paddy,3,Healthy,3,Low
4,MEDAK,411,MEDAK,0411006,Gangapur,9,9,0,9,0,0,0,0,0.0,88.7778,83.6667,4.7778,17.2222,0.1338,1.2045,0.0,100.0,Paddy,7,Healthy,9,Low
4,MEDAK,411,MEDAK,0411007,Byathole,18,18,0,14,1,1,2,4,0.1722,67.3889,90.1667,4.6667,17.2222,0.2875,5.1742,22.22222222222222,100.0,Paddy,18,Healthy,14,Low
4,MEDAK,411,MEDAK,0411008,Lingasanpalle,7,7,0,6,0,0,1,1,0.1286,76.7143,88.5714,4.8571,17.0,0.2591,1.8136,14.285714285714285,100.0,Paddy,7,Healthy,6,Low
4,MEDAK,411,MEDAK,0411009,Shalipet,25,25,0,21,1,1,2,4,0.124,74.56,89.28,4.6,17.44,0.232,5.7996,16.0,100.0,Paddy,25,Healthy,21,Low
4,MEDAK,411,MEDAK,0411010,Havelighanpur,29,29,0,25,2,1,1,4,0.0931,76.7931,91.8966,4.1724,18.0,0.2493,7.2304,13.79310344827586,100.0,Paddy,29,Healthy,25,Low
4,MEDAK,411,MEDAK,0411012,Thogita,18,18,0,15,2,0,1,3,0.1056,73.8333,87.6667,4.5,16.8333,0.2275,4.0954,16.666666666666664,100.0,Paddy,18,Healthy,15,Low
4,MEDAK,411,MEDAK,0411013,Bogada Bhoopathipur,17,17,0,13,0,1,3,4,0.2059,81.5882,89.0,4.2941,17.4706,0.2068,3.515,23.52941176470588,100.0,Paddy,16,Healthy,13,Moderate
4,MEDAK,411,MEDAK,0411015,Sardhana,46,46,0,37,2,5,2,9,0.1478,80.9783,88.1087,4.4565,17.3913,0.2324,10.6914,19.565217391304348,100.0,Paddy,44,Healthy,37,Low
4,MEDAK,411,MEDAK,0411016,Fareedpur,16,16,0,15,0,1,0,1,0.05,77.1875,89.0625,4.0625,18.0,0.174,2.7844,6.25,100.0,Paddy,16,Healthy,15,Low
4,MEDAK,411,MEDAK,0411017,Muthaipalle,42,42,0,34,4,3,1,8,0.1262,71.5238,90.4048,4.0476,17.4524,0.2476,10.399,19.047619047619047,100.0,Paddy,42,Healthy,34,Low
4,MEDAK,411,MEDAK,0411018,Serikuchanpalle,12,12,0,10,0,1,1,2,0.1417,76.0833,90.0833,4.4167,18.3333,0.1887,2.2646,16.666666666666664,100.0,Paddy,12,Healthy,10,Low
4,MEDAK,411,MEDAK,0411019,Kuchanpalle,25,25,0,23,2,0,0,2,0.04,75.92,88.84,4.8,17.92,0.334,8.3499,8.0,100.0,Paddy,25,Healthy,23,Low
4,MEDAK,411,MEDAK,0411020,Maqdumpur,1,1,0,0,0,0,1,1,0.9,65.0,81.0,3.0,17.0,0.1016,0.1016,100.0,100.0,Paddy,1,Pests,1,Very High
4,MEDAK,411,MEDAK,0411021,Mudulwai,6,6,0,6,0,0,0,0,0.0,68.5,90.0,4.5,17.3333,0.3261,1.9564,0.0,100.0,Paddy,6,Healthy,6,Low
4,MEDAK,411,MEDAK,0411022,Medak (Rural),9,9,0,5,2,0,2,4,0.3111,73.3333,90.2222,4.5556,16.5556,0.1913,1.7221,44.44444444444444,100.0,Paddy,9,Healthy,5,Moderate
4,MEDAK,411,MEDAK,0411023,Aurangabad,19,19,0,17,1,1,0,2,0.0684,76.9474,90.7368,4.4211,18.5789,0.1616,3.0698,10.526315789473683,100.0,Paddy,18,Healthy,17,Low
4,MEDAK,411,MEDAK,0411024,Ausulpalle,7,7,0,7,0,0,0,0,0.0,75.7143,87.5714,4.4286,20.0,0.1588,1.1117,0.0,100.0,Paddy,7,Healthy,7,Low
4,MEDAK,411,MEDAK,0411025,Shamnapur,13,13,0,11,0,1,1,2,0.1308,75.0769,85.1538,4.3077,17.6154,0.1894,2.4621,15.384615384615383,100.0,Paddy,12,Healthy,11,Low
4,MEDAK,411,MEDAK,0411026,Pathur,17,17,0,16,0,0,1,1,0.0529,92.6471,84.4118,4.5882,20.4706,0.2062,3.5051,5.88235294117647,100.0,Paddy,15,Healthy,16,Low
4,MEDAK,411,MEDAK,0411027,Rayanpalle,9,9,0,7,1,0,1,2,0.1556,75.2222,87.1111,4.4444,18.1111,0.0832,0.7486,22.22222222222222,100.0,Paddy,9,Healthy,7,Low
4,MEDAK,411,MEDAK,0411028,Magta Bhoopathipur,6,6,0,6,0,0,0,0,0.0,49.8333,51.6667,2.8333,12.8333,0.0503,0.3021,0.0,100.0,Bengal Gram,3,Healthy,6,Low
4,MEDAK,411,MEDAK,0411029,Venkatapur,3,3,0,1,0,1,1,2,0.5667,68.3333,93.6667,4.6667,17.6667,0.0497,0.1492,66.66666666666666,100.0,Paddy,3,Diseased,1,High
4,MEDAK,411,MEDAK,0411033,Rajpalle,5,5,0,5,0,0,0,0,0.0,77.8,87.6,4.8,18.0,0.0715,0.3577,0.0,100.0,Paddy,5,Healthy,5,Low
4,MEDAK,411,MEDAK,0411034,Balanagar,1,1,0,1,0,0,0,0,0.0,83.0,98.0,3.0,20.0,0.0694,0.0694,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,411,MEDAK,0411035,Chityal,2,2,0,2,0,0,0,0,0.0,78.0,84.0,6.0,17.0,0.0643,0.1286,0.0,100.0,Paddy,2,Healthy,2,Low
4,MEDAK,411,MEDAK,0411036,Rayalamadugu,6,6,0,4,0,0,2,2,0.3,75.1667,90.3333,4.1667,17.0,0.2836,1.7016,33.33333333333333,100.0,Paddy,6,Healthy,4,Moderate
4,MEDAK,412,SHANKARAMPET (R),0412001,Khajapur,11,11,0,9,1,1,0,2,0.1182,71.3636,88.6364,4.0909,20.7273,0.1028,1.131,18.181818181818183,100.0,Paddy,11,Healthy,9,Low
4,MEDAK,412,SHANKARAMPET (R),0412002,Sankhapur,9,9,0,7,2,0,0,2,0.1111,80.1111,84.8889,4.3333,21.1111,0.1258,1.1325,22.22222222222222,100.0,Paddy,8,Healthy,7,Low
4,MEDAK,412,SHANKARAMPET (R),0412003,Zapthishivnur,6,6,0,3,2,0,1,3,0.3167,96.1667,86.3333,5.0,22.8333,0.2237,1.3425,50.0,100.0,Paddy,5,Healthy,3,Moderate
4,MEDAK,412,SHANKARAMPET (R),0412004,Kaslapur,1,1,0,1,0,0,0,0,0.0,67.0,96.0,3.0,22.0,0.2933,0.2933,0.0,100.0,Paddy,1,Healthy,1,Low
4,MEDAK,412,SHANKARAMPET (R),0412005,Mirzapalle,20,20,0,16,0,0,4,4,0.18,80.55,85.4,4.1,20.9,0.1848,3.6969,20.0,100.0,Paddy,19,Healthy,16,Low
4,MEDAK,412,SHANKARAMPET (R),0412006,Seripalle,6,6,0,6,0,0,0,0,0.0,63.0,88.5,4.1667,22.5,0.1631,0.9783,0.0,100.0,Paddy,6,Healthy,6,Low
4,MEDAK,412,SHANKARAMPET (R),0412007,Kamaram,9,9,0,8,0,0,1,1,0.1,66.5556,77.5556,3.4444,16.5556,0.1813,1.6316,11.11111111111111,100.0,Paddy,7,Healthy,8,Low
4,MEDAK,412,SHANKARAMPET (R),0412008,Madur,7,7,0,6,1,0,0,1,0.0714,65.8571,72.4286,4.1429,14.5714,0.1025,0.7177,14.285714285714285,100.0,Paddy,5,Healthy,6,Low
4,MEDAK,412,SHANKARAMPET (R),0412010,Korivipalle,7,7,0,5,2,0,0,2,0.1429,76.7143,89.1429,4.2857,18.4286,0.1043,0.7303,28.57142857142857,100.0,Paddy,7,Healthy,5,Low
4,MEDAK,412,SHANKARAMPET (R),0412011,Turkala Mohammedapur,3,3,0,1,0,0,2,2,0.6,76.3333,89.6667,5.6667,17.6667,0.1109,0.3326,66.66666666666666,100.0,Paddy,3,Pests,2,High
4,MEDAK,412,SHANKARAMPET (R),0412015,Shankarampet (R),16,16,0,15,0,1,0,1,0.05,97.875,72.625,4.375,16.75,0.2232,3.5707,6.25,100.0,Paddy,10,Healthy,15,Low
4,MEDAK,412,SHANKARAMPET (R),0412016,Chandampet,16,16,0,14,1,1,0,2,0.0812,78.6875,89.75,4.125,17.125,0.2344,3.7499,12.5,100.0,Paddy,16,Healthy,14,Low
4,MEDAK,412,SHANKARAMPET (R),0412018,Jangrai,6,6,0,5,0,1,0,1,0.1333,104.5,51.0,3.1667,16.8333,0.1441,0.8646,16.666666666666664,100.0,Cotton,4,Healthy,5,Low
4,MEDAK,412,SHANKARAMPET (R),0412020,Dharpalle,5,5,0,4,0,0,1,1,0.18,86.0,60.0,3.4,12.8,0.1116,0.5581,20.0,100.0,Paddy,2,Healthy,4,Low
